
CommandType     Name                                               Version
Cmdlet          Get-VMSan                                          2.0.0.0 
Cmdlet          Get-VMScsiController                               2.0.0.0 
Cmdlet          Get-VMSecurity                                     2.0.0.0 
Cmdlet          Get-VMSnapshot                                     2.0.0.0 
Cmdlet          Get-VMStoragePath                                  2.0.0.0 
Cmdlet          Get-VMStorageSettings                              2.0.0.0 
Cmdlet          Get-VMSwitch                                       2.0.0.0 
Cmdlet          Get-VMSwitchExtension                              2.0.0.0 
Cmdlet          Get-VMSwitchExtensionPortData                      2.0.0.0 
Cmdlet          Get-VMSwitchExtensionPortFeature                   2.0.0.0 
Cmdlet          Get-VMSwitchExtensionSwitchData                    2.0.0.0 
Cmdlet          Get-VMSwitchExtensionSwitchFeature                 2.0.0.0 
Cmdlet          Get-VMSwitchTeam                                   2.0.0.0 
Cmdlet          Get-VMSystemSwitchExtension                        2.0.0.0 
Cmdlet          Get-VMSystemSwitchExtensionPortFeature             2.0.0.0 
Cmdlet          Get-VMSystemSwitchExtensionSwitchFeature           2.0.0.0 
Cmdlet          Get-VMVideo                                        2.0.0.0 
Cmdlet          Get-WheaMemoryPolicy                               2.0.0.0 
Cmdlet          Get-WIMBootEntry                                   3.0     
Cmdlet          Get-WinAcceptLanguageFromLanguageListOptOut        2.1.0.0 
Cmdlet          Get-WinCultureFromLanguageListOptOut               2.1.0.0 
Cmdlet          Get-WinDefaultInputMethodOverride                  2.1.0.0 
Cmdlet          Get-WindowsCapability                              3.0     
Cmdlet          Get-WindowsDeveloperLicense                        1.0.0.0 
Cmdlet          Get-WindowsDriver                                  3.0     
Cmdlet          Get-WindowsEdition                                 3.0     
Cmdlet          Get-WindowsErrorReporting                          1.0     
Cmdlet          Get-WindowsImage                                   3.0     
Cmdlet          Get-WindowsImageContent                            3.0     
Cmdlet          Get-WindowsOptionalFeature                         3.0     
Cmdlet          Get-WindowsPackage                                 3.0     
Cmdlet          Get-WindowsReservedStorageState                    3.0     
Cmdlet          Get-WindowsSearchSetting                           1.0.0.0 
Cmdlet          Get-WinEvent                                       7.0.0.0 
Cmdlet          Get-WinHomeLocation                                2.1.0.0 
Cmdlet          Get-WinLanguageBarOption                           2.1.0.0 
Cmdlet          Get-WinSystemLocale                                2.1.0.0 
Cmdlet          Get-WinUILanguageOverride                          2.1.0.0 
Cmdlet          Get-WinUserLanguageList                            2.1.0.0 
Cmdlet          Get-WSManCredSSP                                   7.0.0.0 
Cmdlet          Get-WSManInstance                                  7.0.0.0 
Cmdlet          Grant-VMConnectAccess                              2.0.0.0 
Cmdlet          Group-Object                                       7.0.0.0 
Cmdlet          Import-Alias                                       7.0.0.0 
Cmdlet          Import-BcdStore                                    1.0.0   
Cmdlet          Import-BinaryMiLog                                 7.0.0.0 
Cmdlet          Import-Certificate                                 1.0.0.0 
Cmdlet          Import-Clixml                                      7.0.0.0 
Cmdlet          Import-Counter                                     3.0.0.0 
Cmdlet          Import-Csv                                         7.0.0.0 
Cmdlet          Import-LocalizedData                               7.0.0.0 
Cmdlet          Import-Module                                      7.5.0.5…
Cmdlet          Import-PackageProvider                             1.4.8.1 
Cmdlet          Import-PfxCertificate                              1.0.0.0 
Cmdlet          Import-PowerShellDataFile                          7.0.0.0 
Cmdlet          Import-PSSession                                   7.0.0.0 
Cmdlet          Import-StartLayout                                 1.0.0.1 
Cmdlet          Import-TpmOwnerAuth                                2.0.0.0 
Cmdlet          Import-VM                                          2.0.0.0 
Cmdlet          Import-VMInitialReplication                        2.0.0.0 
Cmdlet          Initialize-PmemPhysicalDevice                      1.0.0.0 
Cmdlet          Initialize-Tpm                                     2.0.0.0 
Cmdlet          Install-Language                                   1.0     
Cmdlet          Install-Package                                    1.4.8.1 
Cmdlet          Install-PackageProvider                            1.4.8.1 
Cmdlet          Install-ProvisioningPackage                        3.0     
Cmdlet          Install-PSResource                                 1.1.1   
Cmdlet          Install-TrustedProvisioningCertificate             3.0     
Cmdlet          Invoke-CimMethod                                   7.0.0.0 
Cmdlet          Invoke-Command                                     7.5.0.5…
Cmdlet          Invoke-CommandInDesktopPackage                     2.0.1.0 
Cmdlet          Invoke-DscResource                                 1.1     
Cmdlet          Invoke-Expression                                  7.0.0.0 
Cmdlet          Invoke-Formatter                                   1.24.0  
Cmdlet          Invoke-History                                     7.5.0.5…
Cmdlet          Invoke-Item                                        7.0.0.0 
Cmdlet          Invoke-LapsPolicyProcessing                        1.0.0.0 
Cmdlet          Invoke-RestMethod                                  7.0.0.0 
Cmdlet          Invoke-ScriptAnalyzer                              1.24.0  
Cmdlet          Invoke-TroubleshootingPack                         1.0.0.0 
Cmdlet          Invoke-WebRequest                                  7.0.0.0 
Cmdlet          Invoke-WSManAction                                 7.0.0.0 
Cmdlet          Join-DtcDiagnosticResourceManager                  1.0.0.0 
Cmdlet          Join-Path                                          7.0.0.0 
Cmdlet          Join-String                                        7.0.0.0 
Cmdlet          Measure-Command                                    7.0.0.0 
Cmdlet          Measure-Object                                     7.0.0.0 
Cmdlet          Measure-VM                                         2.0.0.0 
Cmdlet          Measure-VMReplication                              2.0.0.0 
Cmdlet          Measure-VMResourcePool                             2.0.0.0 
Cmdlet          Merge-CIPolicy                                     1.0     
Cmdlet          Merge-VHD                                          2.0.0.0 
Cmdlet          Mount-AppxVolume                                   2.0.1.0 
Cmdlet          Mount-VHD                                          2.0.0.0 
Cmdlet          Mount-VMHostAssignableDevice                       2.0.0.0 
Cmdlet          Mount-WindowsImage                                 3.0     
Cmdlet          Move-AppxPackage                                   2.0.1.0 
Cmdlet          Move-Item                                          7.0.0.0 
Cmdlet          Move-ItemProperty                                  7.0.0.0 
Cmdlet          Move-VM                                            2.0.0.0 
Cmdlet          Move-VMStorage                                     2.0.0.0 
Cmdlet          New-Alias                                          7.0.0.0 
Cmdlet          New-AppLockerPolicy                                2.0.0.0 
Cmdlet          New-BcdEntry                                       1.0.0   
Cmdlet          New-BcdStore                                       1.0.0   
Cmdlet          New-CertificateNotificationTask                    1.0.0.0 
Cmdlet          New-CimInstance                                    7.0.0.0 
Cmdlet          New-CimSession                                     7.0.0.0 
Cmdlet          New-CimSessionOption                               7.0.0.0 
Cmdlet          New-CIPolicy                                       1.0     
Cmdlet          New-CIPolicyRule                                   1.0     
Cmdlet          New-DtcDiagnosticTransaction                       1.0.0.0 
Cmdlet          New-Event                                          7.0.0.0 
Cmdlet          New-FileCatalog                                    7.0.0.0 
Cmdlet          New-Guid                                           7.0.0.0 
Cmdlet          New-HgsTraceTarget                                 1.0.0.0 
Cmdlet          New-Item                                           7.0.0.0 
Cmdlet          New-ItemProperty                                   7.0.0.0 
Cmdlet          New-JobTrigger                                     1.1.0.0 
Cmdlet          New-LocalGroup                                     1.0.0.0 
Cmdlet          New-LocalUser                                      1.0.0.0 
Cmdlet          New-Module                                         7.5.0.5…
Cmdlet          New-ModuleManifest                                 7.5.0.5…
Cmdlet          New-NetIPsecAuthProposal                           2.0.0.0 
Cmdlet          New-NetIPsecMainModeCryptoProposal                 2.0.0.0 
Cmdlet          New-NetIPsecQuickModeCryptoProposal                2.0.0.0 
Cmdlet          New-Object                                         7.0.0.0 
Cmdlet          New-PmemDedicatedMemory                            1.0.0.0 
Cmdlet          New-PmemDisk                                       1.0.0.0 
Cmdlet          New-ProvisioningRepro                              3.0     
Cmdlet          New-PSDrive                                        7.0.0.0 
Cmdlet          New-PSRoleCapabilityFile                           7.5.0.5…
Cmdlet          New-PSScriptFileInfo                               1.1.1   
Cmdlet          New-PSSession                                      7.5.0.5…
Cmdlet          New-PSSessionConfigurationFile                     7.5.0.5…
Cmdlet          New-PSSessionOption                                7.5.0.5…
Cmdlet          New-PSTransportOption                              7.5.0.5…
Cmdlet          New-PSWorkflowExecutionOption                      2.0.0.0 
Cmdlet          New-ScheduledJobOption                             1.1.0.0 
Cmdlet          New-SelfSignedCertificate                          1.0.0.0 
Cmdlet          New-Service                                        7.0.0.0 
Cmdlet          New-TemporaryFile                                  7.0.0.0 
Cmdlet          New-TimeSpan                                       7.0.0.0 
Cmdlet          New-TlsSessionTicketKey                            2.0.0.0 
Cmdlet          New-Variable                                       7.0.0.0 
Cmdlet          New-VFD                                            2.0.0.0 
Cmdlet          New-VHD                                            2.0.0.0 
Cmdlet          New-VM                                             2.0.0.0 
Cmdlet          New-VMGroup                                        2.0.0.0 
Cmdlet          New-VMReplicationAuthorizationEntry                2.0.0.0 
Cmdlet          New-VMResourcePool                                 2.0.0.0 
Cmdlet          New-VMSan                                          2.0.0.0 
Cmdlet          New-VMSwitch                                       2.0.0.0 
Cmdlet          New-WindowsCustomImage                             3.0     
Cmdlet          New-WindowsImage                                   3.0     
Cmdlet          New-WinEvent                                       7.0.0.0 
Cmdlet          New-WinUserLanguageList                            2.1.0.0 
Cmdlet          New-WSManInstance                                  7.0.0.0 
Cmdlet          New-WSManSessionOption                             7.0.0.0 
Cmdlet          Optimize-AppxProvisionedPackages                   3.0     
Cmdlet          Optimize-VHD                                       2.0.0.0 
Cmdlet          Optimize-VHDSet                                    2.0.0.0 
Cmdlet          Optimize-WindowsImage                              3.0     
Cmdlet          Out-Default                                        7.5.0.5…
Cmdlet          Out-File                                           7.0.0.0 
Cmdlet          Out-GridView                                       7.0.0.0 
Cmdlet          Out-Host                                           7.5.0.5…
Cmdlet          Out-Null                                           7.5.0.5…
Cmdlet          Out-Printer                                        7.0.0.0 
Cmdlet          Out-String                                         7.0.0.0 
Cmdlet          Pop-Location                                       7.0.0.0 
Cmdlet          Protect-CmsMessage                                 7.0.0.0 
Cmdlet          Publish-DscConfiguration                           1.1     
Cmdlet          Publish-PSResource                                 1.1.1   
Cmdlet          Push-Location                                      7.0.0.0 
Cmdlet          Read-Host                                          7.0.0.0 
Cmdlet          Receive-DtcDiagnosticTransaction                   1.0.0.0 
Cmdlet          Receive-Job                                        7.5.0.5…
Cmdlet          Receive-PSSession                                  7.5.0.5…
Cmdlet          Register-ArgumentCompleter                         7.5.0.5…
Cmdlet          Register-CimIndicationEvent                        7.0.0.0 
Cmdlet          Register-EngineEvent                               7.0.0.0 
Cmdlet          Register-ObjectEvent                               7.0.0.0 
Cmdlet          Register-PackageSource                             1.4.8.1 
Cmdlet          Register-PSResourceRepository                      1.1.1   
Cmdlet          Register-PSSessionConfiguration                    7.5.0.5…
Cmdlet          Register-ScheduledJob                              1.1.0.0 
Cmdlet          Remove-Alias                                       7.0.0.0 
Cmdlet          Remove-AppProvisionedSharedPackageContainer        3.0     
Cmdlet          Remove-AppSharedPackageContainer                   2.0.1.0 
Cmdlet          Remove-AppxPackage                                 2.0.1.0 
Cmdlet          Remove-AppxPackageAutoUpdateSettings               2.0.1.0 
Cmdlet          Remove-AppxProvisionedPackage                      3.0     
Cmdlet          Remove-AppxVolume                                  2.0.1.0 
Cmdlet          Remove-BcdElement                                  1.0.0   
Cmdlet          Remove-BcdEntry                                    1.0.0   
Cmdlet          Remove-BitsTransfer                                2.0.0.0 
Cmdlet          Remove-CertificateEnrollmentPolicyServer           1.0.0.0 
Cmdlet          Remove-CertificateNotificationTask                 1.0.0.0 
Cmdlet          Remove-CimInstance                                 7.0.0.0 
Cmdlet          Remove-CimSession                                  7.0.0.0 
Cmdlet          Remove-CIPolicyRule                                1.0     
Cmdlet          Remove-Event                                       7.0.0.0 
Cmdlet          Remove-Item                                        7.0.0.0 
Cmdlet          Remove-ItemProperty                                7.0.0.0 
Cmdlet          Remove-Job                                         7.5.0.5…
Cmdlet          Remove-JobTrigger                                  1.1.0.0 
Cmdlet          Remove-LocalGroup                                  1.0.0.0 
Cmdlet          Remove-LocalGroupMember                            1.0.0.0 
Cmdlet          Remove-LocalUser                                   1.0.0.0 
Cmdlet          Remove-Module                                      7.5.0.5…
Cmdlet          Remove-OsConfigurationDocument                     1.1.3.0 
Cmdlet          Remove-PmemDedicatedMemory                         1.0.0.0 
Cmdlet          Remove-PmemDisk                                    1.0.0.0 
Cmdlet          Remove-PSBreakpoint                                7.0.0.0 
Cmdlet          Remove-PSDrive                                     7.0.0.0 
Cmdlet          Remove-PSReadLineKeyHandler                        2.4.4   
Cmdlet          Remove-PSSession                                   7.5.0.5…
Cmdlet          Remove-Service                                     7.0.0.0 
Cmdlet          Remove-TypeData                                    7.0.0.0 
Cmdlet          Remove-Variable                                    7.0.0.0 
Cmdlet          Remove-VHDSnapshot                                 2.0.0.0 
Cmdlet          Remove-VM                                          2.0.0.0 
Cmdlet          Remove-VMAssignableDevice                          2.0.0.0 
Cmdlet          Remove-VMDvdDrive                                  2.0.0.0 
Cmdlet          Remove-VMFibreChannelHba                           2.0.0.0 
Cmdlet          Remove-VMGpuPartitionAdapter                       2.0.0.0 
Cmdlet          Remove-VMGroup                                     2.0.0.0 
Cmdlet          Remove-VMGroupMember                               2.0.0.0 
Cmdlet          Remove-VMHardDiskDrive                             2.0.0.0 
Cmdlet          Remove-VMHostAssignableDevice                      2.0.0.0 
Cmdlet          Remove-VMKeyStorageDrive                           2.0.0.0 
Cmdlet          Remove-VMMigrationNetwork                          2.0.0.0 
Cmdlet          Remove-VMNetworkAdapter                            2.0.0.0 
Cmdlet          Remove-VMNetworkAdapterAcl                         2.0.0.0 
Cmdlet          Remove-VMNetworkAdapterExtendedAcl                 2.0.0.0 
Cmdlet          Remove-VMNetworkAdapterRoutingDomainMapping        2.0.0.0 
Cmdlet          Remove-VMNetworkAdapterTeamMapping                 2.0.0.0 
Cmdlet          Remove-VMPmemController                            2.0.0.0 
Cmdlet          Remove-VMRemoteFx3dVideoAdapter                    2.0.0.0 
Cmdlet          Remove-VMReplication                               2.0.0.0 
Cmdlet          Remove-VMReplicationAuthorizationEntry             2.0.0.0 
Cmdlet          Remove-VMResourcePool                              2.0.0.0 
Cmdlet          Remove-VMSan                                       2.0.0.0 
Cmdlet          Remove-VMSavedState                                2.0.0.0 
Cmdlet          Remove-VMScsiController                            2.0.0.0 
Cmdlet          Remove-VMSnapshot                                  2.0.0.0 
Cmdlet          Remove-VMStoragePath                               2.0.0.0 
Cmdlet          Remove-VMSwitch                                    2.0.0.0 
Cmdlet          Remove-VMSwitchExtensionPortFeature                2.0.0.0 
Cmdlet          Remove-VMSwitchExtensionSwitchFeature              2.0.0.0 
Cmdlet          Remove-VMSwitchTeamMember                          2.0.0.0 
Cmdlet          Remove-WindowsCapability                           3.0     
Cmdlet          Remove-WindowsDriver                               3.0     
Cmdlet          Remove-WindowsImage                                3.0     
Cmdlet          Remove-WindowsPackage                              3.0     
Cmdlet          Remove-WSManInstance                               7.0.0.0 
Cmdlet          Rename-Computer                                    7.0.0.0 
Cmdlet          Rename-Item                                        7.0.0.0 
Cmdlet          Rename-ItemProperty                                7.0.0.0 
Cmdlet          Rename-LocalGroup                                  1.0.0.0 
Cmdlet          Rename-LocalUser                                   1.0.0.0 
Cmdlet          Rename-VM                                          2.0.0.0 
Cmdlet          Rename-VMGroup                                     2.0.0.0 
Cmdlet          Rename-VMNetworkAdapter                            2.0.0.0 
Cmdlet          Rename-VMResourcePool                              2.0.0.0 
Cmdlet          Rename-VMSan                                       2.0.0.0 
Cmdlet          Rename-VMSnapshot                                  2.0.0.0 
Cmdlet          Rename-VMSwitch                                    2.0.0.0 
Cmdlet          Repair-VM                                          2.0.0.0 
Cmdlet          Repair-WindowsImage                                3.0     
Cmdlet          Reset-AppSharedPackageContainer                    2.0.1.0 
Cmdlet          Reset-AppxPackage                                  2.0.1.0 
Cmdlet          Reset-LapsPassword                                 1.0.0.0 
Cmdlet          Reset-VMReplicationStatistics                      2.0.0.0 
Cmdlet          Reset-VMResourceMetering                           2.0.0.0 
Cmdlet          Resize-VHD                                         2.0.0.0 
Cmdlet          Resolve-DnsName                                    1.0.0.0 
Cmdlet          Resolve-Path                                       7.0.0.0 
Cmdlet          Restart-Computer                                   7.0.0.0 
Cmdlet          Restart-Service                                    7.0.0.0 
Cmdlet          Restart-VM                                         2.0.0.0 
Cmdlet          Restore-VMSnapshot                                 2.0.0.0 
Cmdlet          Resume-BitsTransfer                                2.0.0.0 
Cmdlet          Resume-ProvisioningSession                         3.0     
Cmdlet          Resume-ReFSDedupSchedule                           2.0.0.0 
Cmdlet          Resume-Service                                     7.0.0.0 
Cmdlet          Resume-VM                                          2.0.0.0 
Cmdlet          Resume-VMReplication                               2.0.0.0 
Cmdlet          Revoke-VMConnectAccess                             2.0.0.0 
Cmdlet          Save-Help                                          7.5.0.5…
Cmdlet          Save-OsImage                                       3.0     
Cmdlet          Save-Package                                       1.4.8.1 
Cmdlet          Save-PSResource                                    1.1.1   
Cmdlet          Save-SoftwareInventory                             3.0     
Cmdlet          Save-VM                                            2.0.0.0 
Cmdlet          Save-WindowsImage                                  3.0     
Cmdlet          Select-Object                                      7.0.0.0 
Cmdlet          Select-String                                      7.0.0.0 
Cmdlet          Select-Xml                                         7.0.0.0 
Cmdlet          Send-DtcDiagnosticTransaction                      1.0.0.0 
Cmdlet          Send-MailMessage                                   7.0.0.0 
Cmdlet          Set-Acl                                            7.0.0.0 
Cmdlet          Set-Alias                                          7.0.0.0 
Cmdlet          Set-AppBackgroundTaskResourcePolicy                1.0.0.0 
Cmdlet          Set-AppLockerPolicy                                2.0.0.0 
Cmdlet          Set-AppxDefaultVolume                              2.0.1.0 
Cmdlet          Set-AppxPackageAutoUpdateSettings                  2.0.1.0 
Cmdlet          Set-AppXProvisionedDataFile                        3.0     
Cmdlet          Set-AuthenticodeSignature                          7.0.0.0 
Cmdlet          Set-BcdBootDefault                                 1.0.0   
Cmdlet          Set-BcdBootDisplayOrder                            1.0.0   
Cmdlet          Set-BcdBootSequence                                1.0.0   
Cmdlet          Set-BcdBootTimeout                                 1.0.0   
Cmdlet          Set-BcdBootToolsDisplayOrder                       1.0.0   
Cmdlet          Set-BcdDebugSettings                               1.0.0   
Cmdlet          Set-BcdElement                                     1.0.0   
Cmdlet          Set-BcdHypervisorSettings                          1.0.0   
Cmdlet          Set-BitsTransfer                                   2.0.0.0 
Cmdlet          Set-CertificateAutoEnrollmentPolicy                1.0.0.0 
Cmdlet          Set-CimInstance                                    7.0.0.0 
Cmdlet          Set-CIPolicyIdInfo                                 1.0     
Cmdlet          Set-CIPolicySetting                                1.0     
Cmdlet          Set-CIPolicyVersion                                1.0     
Cmdlet          Set-Clipboard                                      7.0.0.0 
Cmdlet          Set-Content                                        7.0.0.0 
Cmdlet          Set-Culture                                        2.1.0.0 
Cmdlet          Set-Date                                           7.0.0.0 
Cmdlet          Set-DscLocalConfigurationManager                   1.1     
Cmdlet          Set-ExecutionPolicy                                7.0.0.0 
Cmdlet          Set-HVCIOptions                                    1.0     
Cmdlet          Set-Item                                           7.0.0.0 
Cmdlet          Set-ItemProperty                                   7.0.0.0 
Cmdlet          Set-JobTrigger                                     1.1.0.0 
Cmdlet          Set-KdsConfiguration                               1.0.0.0 
Cmdlet          Set-LapsADAuditing                                 1.0.0.0 
Cmdlet          Set-LapsADComputerSelfPermission                   1.0.0.0 
Cmdlet          Set-LapsADPasswordExpirationTime                   1.0.0.0 
Cmdlet          Set-LapsADReadPasswordPermission                   1.0.0.0 
Cmdlet          Set-LapsADResetPasswordPermission                  1.0.0.0 
Cmdlet          Set-LocalGroup                                     1.0.0.0 
Cmdlet          Set-LocalUser                                      1.0.0.0 
Cmdlet          Set-Location                                       7.0.0.0 
Cmdlet          Set-MarkdownOption                                 7.0.0.0 
Cmdlet          Set-NonRemovableAppsPolicy                         3.0     
Cmdlet          Set-OsConfigurationDocument                        1.1.3.0 
Cmdlet          Set-OsConfigurationProperty                        1.1.3.0 
Cmdlet          Set-PackageSource                                  1.4.8.1 
Cmdlet          Set-ProcessMitigation                              1.0.12  
Cmdlet          Set-PSBreakpoint                                   7.0.0.0 
Cmdlet          Set-PSDebug                                        7.5.0.5…
Cmdlet          Set-PSReadLineKeyHandler                           2.4.4   
Cmdlet          Set-PSReadLineOption                               2.4.4   
Cmdlet          Set-PSResourceRepository                           1.1.1   
Cmdlet          Set-PSSessionConfiguration                         7.5.0.5…
Cmdlet          Set-ReFSDedupSchedule                              2.0.0.0 
Cmdlet          Set-ReFSDedupScrubSchedule                         2.0.0.0 
Cmdlet          Set-RuleOption                                     1.0     
Cmdlet          Set-ScheduledJob                                   1.1.0.0 
Cmdlet          Set-ScheduledJobOption                             1.1.0.0 
Cmdlet          Set-SecureBootUEFI                                 2.0.0.0 
Cmdlet          Set-Service                                        7.0.0.0 
Cmdlet          Set-StrictMode                                     7.5.0.5…
Cmdlet          Set-SystemPreferredUILanguage                      1.0     
Cmdlet          Set-TimeZone                                       7.0.0.0 
Cmdlet          Set-TpmOwnerAuth                                   2.0.0.0 
Cmdlet          Set-TraceSource                                    7.0.0.0 
Cmdlet          Set-Variable                                       7.0.0.0 
Cmdlet          Set-VHD                                            2.0.0.0 
Cmdlet          Set-VM                                             2.0.0.0 
Cmdlet          Set-VMBios                                         2.0.0.0 
Cmdlet          Set-VMComPort                                      2.0.0.0 
Cmdlet          Set-VMDvdDrive                                     2.0.0.0 
Cmdlet          Set-VMFibreChannelHba                              2.0.0.0 
Cmdlet          Set-VMFirmware                                     2.0.0.0 
Cmdlet          Set-VMFloppyDiskDrive                              2.0.0.0 
Cmdlet          Set-VMGpuPartitionAdapter                          2.0.0.0 
Cmdlet          Set-VMHardDiskDrive                                2.0.0.0 
Cmdlet          Set-VMHost                                         2.0.0.0 
Cmdlet          Set-VMHostCluster                                  2.0.0.0 
Cmdlet          Set-VMHostPartitionableGpu                         2.0.0.0 
Cmdlet          Set-VMKeyProtector                                 2.0.0.0 
Cmdlet          Set-VMKeyStorageDrive                              2.0.0.0 
Cmdlet          Set-VMMemory                                       2.0.0.0 
Cmdlet          Set-VMMigrationNetwork                             2.0.0.0 
Cmdlet          Set-VMNetworkAdapter                               2.0.0.0 
Cmdlet          Set-VMNetworkAdapterFailoverConfiguration          2.0.0.0 
Cmdlet          Set-VMNetworkAdapterIsolation                      2.0.0.0 
Cmdlet          Set-VMNetworkAdapterRdma                           2.0.0.0 
Cmdlet          Set-VMNetworkAdapterRoutingDomainMapping           2.0.0.0 
Cmdlet          Set-VMNetworkAdapterTeamMapping                    2.0.0.0 
Cmdlet          Set-VMNetworkAdapterVlan                           2.0.0.0 
Cmdlet          Set-VMPartitionableGpu                             2.0.0.0 
Cmdlet          Set-VMProcessor                                    2.0.0.0 
Cmdlet          Set-VMRemoteFx3dVideoAdapter                       2.0.0.0 
Cmdlet          Set-VMReplication                                  2.0.0.0 
Cmdlet          Set-VMReplicationAuthorizationEntry                2.0.0.0 
Cmdlet          Set-VMReplicationServer                            2.0.0.0 
Cmdlet          Set-VMResourcePool                                 2.0.0.0 
Cmdlet          Set-VMSan                                          2.0.0.0 
Cmdlet          Set-VMSecurity                                     2.0.0.0 
Cmdlet          Set-VMSecurityPolicy                               2.0.0.0 
Cmdlet          Set-VMStorageSettings                              2.0.0.0 
Cmdlet          Set-VMSwitch                                       2.0.0.0 
Cmdlet          Set-VMSwitchExtensionPortFeature                   2.0.0.0 
Cmdlet          Set-VMSwitchExtensionSwitchFeature                 2.0.0.0 
Cmdlet          Set-VMSwitchTeam                                   2.0.0.0 
Cmdlet          Set-VMVideo                                        2.0.0.0 
Cmdlet          Set-WheaMemoryPolicy                               2.0.0.0 
Cmdlet          Set-WinAcceptLanguageFromLanguageListOptOut        2.1.0.0 
Cmdlet          Set-WinCultureFromLanguageListOptOut               2.1.0.0 
Cmdlet          Set-WinDefaultInputMethodOverride                  2.1.0.0 
Cmdlet          Set-WindowsEdition                                 3.0     
Cmdlet          Set-WindowsProductKey                              3.0     
Cmdlet          Set-WindowsReservedStorageState                    3.0     
Cmdlet          Set-WindowsSearchSetting                           1.0.0.0 
Cmdlet          Set-WinHomeLocation                                2.1.0.0 
Cmdlet          Set-WinLanguageBarOption                           2.1.0.0 
Cmdlet          Set-WinSystemLocale                                2.1.0.0 
Cmdlet          Set-WinUILanguageOverride                          2.1.0.0 
Cmdlet          Set-WinUserLanguageList                            2.1.0.0 
Cmdlet          Set-WSManInstance                                  7.0.0.0 
Cmdlet          Set-WSManQuickConfig                               7.0.0.0 
Cmdlet          Show-Command                                       7.0.0.0 
Cmdlet          Show-Markdown                                      7.0.0.0 
Cmdlet          Show-WindowsDeveloperLicenseRegistration           1.0.0.0 
Cmdlet          Sort-Object                                        7.0.0.0 
Cmdlet          Split-Path                                         7.0.0.0 
Cmdlet          Split-WindowsImage                                 3.0     
Cmdlet          Start-BitsTransfer                                 2.0.0.0 
Cmdlet          Start-DscConfiguration                             1.1     
Cmdlet          Start-DtcDiagnosticResourceManager                 1.0.0.0 
Cmdlet          Start-EditorServices                               4.4.0   
Cmdlet          Start-Job                                          7.5.0.5…
Cmdlet          Start-OSUninstall                                  3.0     
Cmdlet          Start-Process                                      7.0.0.0 
Cmdlet          Start-ReFSDedupJob                                 2.0.0.0 
Cmdlet          Start-Service                                      7.0.0.0 
Cmdlet          Start-Sleep                                        7.0.0.0 
Cmdlet          Start-ThreadJob                                    2.0.3   
Cmdlet          Start-Transcript                                   7.0.0.0 
Cmdlet          Start-VM                                           2.0.0.0 
Cmdlet          Start-VMFailover                                   2.0.0.0 
Cmdlet          Start-VMInitialReplication                         2.0.0.0 
Cmdlet          Start-VMTrace                                      2.0.0.0 
Cmdlet          Stop-ComputeProcess                                1.0.0.0 
Cmdlet          Stop-Computer                                      7.0.0.0 
Cmdlet          Stop-DtcDiagnosticResourceManager                  1.0.0.0 
Cmdlet          Stop-Job                                           7.5.0.5…
Cmdlet          Stop-Process                                       7.0.0.0 
Cmdlet          Stop-ReFSDedupJob                                  2.0.0.0 
Cmdlet          Stop-Service                                       7.0.0.0 
Cmdlet          Stop-Transcript                                    7.0.0.0 
Cmdlet          Stop-VM                                            2.0.0.0 
Cmdlet          Stop-VMFailover                                    2.0.0.0 
Cmdlet          Stop-VMInitialReplication                          2.0.0.0 
Cmdlet          Stop-VMReplication                                 2.0.0.0 
Cmdlet          Stop-VMTrace                                       2.0.0.0 
Cmdlet          Suspend-BitsTransfer                               2.0.0.0 
Cmdlet          Suspend-ReFSDedupSchedule                          2.0.0.0 
Cmdlet          Suspend-Service                                    7.0.0.0 
Cmdlet          Suspend-VM                                         2.0.0.0 
Cmdlet          Suspend-VMReplication                              2.0.0.0 
Cmdlet          Switch-Certificate                                 1.0.0.0 
Cmdlet          Tee-Object                                         7.0.0.0 
Cmdlet          Test-AppLockerPolicy                               2.0.0.0 
Cmdlet          Test-Certificate                                   1.0.0.0 
Cmdlet          Test-Connection                                    7.0.0.0 
Cmdlet          Test-DscConfiguration                              1.1     
Cmdlet          Test-FileCatalog                                   7.0.0.0 
Cmdlet          Test-HgsTraceTarget                                1.0.0.0 
Cmdlet          Test-Json                                          7.0.0.0 
Cmdlet          Test-KdsRootKey                                    1.0.0.0 
Cmdlet          Test-ModuleManifest                                7.5.0.5…
Cmdlet          Test-Path                                          7.0.0.0 
Cmdlet          Test-PSScriptFileInfo                              1.1.1   
Cmdlet          Test-PSSessionConfigurationFile                    7.5.0.5…
Cmdlet          Test-VHD                                           2.0.0.0 
Cmdlet          Test-VMNetworkAdapter                              2.0.0.0 
Cmdlet          Test-VMReplicationConnection                       2.0.0.0 
Cmdlet          Test-WSMan                                         7.0.0.0 
Cmdlet          Trace-Command                                      7.0.0.0 
Cmdlet          Unblock-File                                       7.0.0.0 
Cmdlet          Unblock-Tpm                                        2.0.0.0 
Cmdlet          Undo-DtcDiagnosticTransaction                      1.0.0.0 
Cmdlet          Uninstall-Language                                 1.0     
Cmdlet          Uninstall-Package                                  1.4.8.1 
Cmdlet          Uninstall-ProvisioningPackage                      3.0     
Cmdlet          Uninstall-PSResource                               1.1.1   
Cmdlet          Uninstall-TrustedProvisioningCertificate           3.0     
